cellid,k,zone,a,Aquifer
19050,1,2,1,Weathered Zone
19051,1,2,1,Weathered Zone
19052,1,2,1,Weathered Zone
19053,1,2,1,Weathered Zone
19054,1,2,1,Weathered Zone
19055,1,2,1,Weathered Zone
19056,1,2,1,Weathered Zone
19057,1,2,1,Weathered Zone
19058,1,2,1,Weathered Zone
19059,1,2,1,Weathered Zone
19060,1,2,1,Weathered Zone
19061,1,2,1,Weathered Zone
19062,1,2,1,Weathered Zone
19063,1,2,1,Weathered Zone
19064,1,2,1,Weathered Zone
19065,1,2,1,Weathered Zone
19066,1,2,1,Weathered Zone
19067,1,2,1,Weathered Zone
19068,1,2,1,Weathered Zone
19069,1,2,1,Weathered Zone
19070,1,2,1,Weathered Zone
19071,1,2,1,Weathered Zone
19072,1,2,1,Weathered Zone
19073,1,2,1,Weathered Zone
19074,1,2,1,Weathered Zone
19075,1,2,1,Weathered Zone
19076,1,2,1,Weathered Zone
19077,1,2,1,Weathered Zone
19078,1,2,1,Weathered Zone
19079,1,2,1,Weathered Zone
19080,1,2,1,Weathered Zone
19081,1,2,1,Weathered Zone
19082,1,2,1,Weathered Zone
19100,1,2,1,Weathered Zone
19101,1,2,1,Weathered Zone
19102,1,2,1,Weathered Zone
19103,1,2,1,Weathered Zone
19104,1,1,1,Fractured zone
19105,1,1,1,Fractured zone
19106,1,1,1,Fractured zone
19107,1,1,1,Fractured zone
19108,1,1,1,Fractured zone
19109,1,2,1,Weathered Zone
19110,1,2,1,Weathered Zone
19111,1,2,1,Weathered Zone
19112,1,2,1,Weathered Zone
19113,1,2,1,Weathered Zone
19114,1,2,1,Weathered Zone
19115,1,2,1,Weathered Zone
19116,1,2,1,Weathered Zone
19117,1,2,1,Weathered Zone
19118,1,2,1,Weathered Zone
19119,1,2,1,Weathered Zone
19120,1,2,1,Weathered Zone
19121,1,2,1,Weathered Zone
19122,1,2,1,Weathered Zone
19123,1,2,1,Weathered Zone
19124,1,2,1,Weathered Zone
19125,1,2,1,Weathered Zone
19126,1,2,1,Weathered Zone
19127,1,2,1,Weathered Zone
19128,1,2,1,Weathered Zone
19129,1,2,1,Weathered Zone
19130,1,2,1,Weathered Zone
19131,1,2,1,Weathered Zone
19132,1,2,1,Weathered Zone
19133,1,2,1,Weathered Zone
19134,1,2,1,Weathered Zone
19135,1,2,1,Weathered Zone
19136,1,2,1,Weathered Zone
19137,1,2,1,Weathered Zone
19138,1,2,1,Weathered Zone
19139,1,2,1,Weathered Zone
19140,1,2,1,Weathered Zone
19141,1,2,1,Weathered Zone
19142,1,2,1,Weathered Zone
19143,1,2,1,Weathered Zone
19144,1,2,1,Weathered Zone
19145,1,2,1,Weathered Zone
19146,1,2,1,Weathered Zone
19147,1,2,1,Weathered Zone
19148,1,2,1,Weathered Zone
19149,1,2,1,Weathered Zone
19150,1,2,1,Weathered Zone
19151,1,2,1,Weathered Zone
19152,1,2,1,Weathered Zone
19153,1,2,1,Weathered Zone
19154,1,2,1,Weathered Zone
19155,1,2,1,Weathered Zone
19156,1,2,1,Weathered Zone
19157,1,2,1,Weathered Zone
19158,1,2,1,Weathered Zone
19159,1,2,1,Weathered Zone
19160,1,2,1,Weathered Zone
19161,1,2,1,Weathered Zone
19162,1,2,1,Weathered Zone
19163,1,2,1,Weathered Zone
19164,1,2,1,Weathered Zone
19165,1,2,1,Weathered Zone
19166,1,2,1,Weathered Zone
19167,1,2,1,Weathered Zone
19168,1,2,1,Weathered Zone
19169,1,2,1,Weathered Zone
19170,1,2,1,Weathered Zone
19171,1,2,1,Weathered Zone
19172,1,2,1,Weathered Zone
19173,1,2,1,Weathered Zone
19174,1,2,1,Weathered Zone
19175,1,2,1,Weathered Zone
19176,1,2,1,Weathered Zone
19177,1,2,1,Weathered Zone
19178,1,2,1,Weathered Zone
19179,1,2,1,Weathered Zone
19180,1,2,1,Weathered Zone
19181,1,2,1,Weathered Zone
19182,1,2,1,Weathered Zone
19183,1,2,1,Weathered Zone
19184,1,2,1,Weathered Zone
19185,1,2,1,Weathered Zone
19186,1,2,1,Weathered Zone
19187,1,2,1,Weathered Zone
19188,1,2,1,Weathered Zone
19189,1,2,1,Weathered Zone
19190,1,2,1,Weathered Zone
19191,1,1,1,Fractured zone
19192,1,1,1,Fractured zone
19193,1,1,1,Fractured zone
19194,1,2,1,Weathered Zone
19195,1,2,1,Weathered Zone
19196,1,2,1,Weathered Zone
19197,1,2,1,Weathered Zone
19198,1,2,1,Weathered Zone
19199,1,2,1,Weathered Zone
19200,1,2,1,Weathered Zone
19201,1,2,1,Weathered Zone
19202,1,1,1,Fractured zone
19203,1,1,1,Fractured zone
19204,1,1,1,Fractured zone
19205,1,1,1,Fractured zone
19206,1,1,1,Fractured zone
19207,1,1,1,Fractured zone
19208,1,2,1,Weathered Zone
19209,1,2,1,Weathered Zone
19210,1,2,1,Weathered Zone
19211,1,1,1,Fractured zone
19212,1,1,1,Fractured zone
19213,1,1,1,Fractured zone
19214,1,2,1,Weathered Zone
19215,1,2,1,Weathered Zone
19216,1,2,1,Weathered Zone
19217,1,2,1,Weathered Zone
19218,1,2,1,Weathered Zone
19219,1,2,1,Weathered Zone
19220,1,2,1,Weathered Zone
19221,1,2,1,Weathered Zone
19222,1,2,1,Weathered Zone
19223,1,2,1,Weathered Zone
19224,1,2,1,Weathered Zone
19225,1,2,1,Weathered Zone
19226,1,2,1,Weathered Zone
19227,1,2,1,Weathered Zone
19228,1,2,1,Weathered Zone
19229,1,2,1,Weathered Zone
19230,1,2,1,Weathered Zone
19231,1,2,1,Weathered Zone
19232,1,2,1,Weathered Zone
19233,1,2,1,Weathered Zone
19234,1,2,1,Weathered Zone
19235,1,2,1,Weathered Zone
19236,1,2,1,Weathered Zone
19237,1,2,1,Weathered Zone
19238,1,2,1,Weathered Zone
19239,1,2,1,Weathered Zone
19240,1,2,1,Weathered Zone
19241,1,2,1,Weathered Zone
19242,1,2,1,Weathered Zone
19243,1,2,1,Weathered Zone
19244,1,2,1,Weathered Zone
19266,1,2,1,Weathered Zone
19267,1,2,1,Weathered Zone
19268,1,2,1,Weathered Zone
19269,1,2,1,Weathered Zone
19270,1,2,1,Weathered Zone
19271,1,1,1,Fractured zone
19272,1,1,1,Fractured zone
19273,1,2,1,Weathered Zone
19274,1,2,1,Weathered Zone
19275,1,2,1,Weathered Zone
19276,1,2,1,Weathered Zone
19277,1,2,1,Weathered Zone
19278,1,2,1,Weathered Zone
19279,1,2,1,Weathered Zone
19280,1,2,1,Weathered Zone
19281,1,2,1,Weathered Zone
19282,1,2,1,Weathered Zone
19283,1,2,1,Weathered Zone
19284,1,2,1,Weathered Zone
19285,1,2,1,Weathered Zone
19286,1,2,1,Weathered Zone
19287,1,2,1,Weathered Zone
19288,1,2,1,Weathered Zone
19289,1,2,1,Weathered Zone
19290,1,2,1,Weathered Zone
19291,1,2,1,Weathered Zone
19292,1,2,1,Weathered Zone
19293,1,2,1,Weathered Zone
19294,1,2,1,Weathered Zone
19295,1,2,1,Weathered Zone
19296,1,2,1,Weathered Zone
19297,1,2,1,Weathered Zone
19298,1,2,1,Weathered Zone
19299,1,2,1,Weathered Zone
19300,1,2,1,Weathered Zone
19301,1,2,1,Weathered Zone
19302,1,2,1,Weathered Zone
19303,1,2,1,Weathered Zone
19304,1,2,1,Weathered Zone
19305,1,2,1,Weathered Zone
19306,1,2,1,Weathered Zone
19307,1,2,1,Weathered Zone
19308,1,2,1,Weathered Zone
19309,1,2,1,Weathered Zone
19310,1,2,1,Weathered Zone
19311,1,2,1,Weathered Zone
19312,1,2,1,Weathered Zone
19313,1,2,1,Weathered Zone
19314,1,2,1,Weathered Zone
19315,1,2,1,Weathered Zone
19316,1,2,1,Weathered Zone
19317,1,2,1,Weathered Zone
19318,1,2,1,Weathered Zone
19319,1,2,1,Weathered Zone
19320,1,2,1,Weathered Zone
19321,1,2,1,Weathered Zone
19322,1,2,1,Weathered Zone
19323,1,2,1,Weathered Zone
19324,1,2,1,Weathered Zone
19325,1,2,1,Weathered Zone
19326,1,2,1,Weathered Zone
19327,1,2,1,Weathered Zone
19328,1,2,1,Weathered Zone
19329,1,2,1,Weathered Zone
19330,1,2,1,Weathered Zone
19331,1,2,1,Weathered Zone
19332,1,2,1,Weathered Zone
19333,1,2,1,Weathered Zone
19334,1,2,1,Weathered Zone
19335,1,2,1,Weathered Zone
19336,1,2,1,Weathered Zone
19337,1,2,1,Weathered Zone
19338,1,2,1,Weathered Zone
19339,1,2,1,Weathered Zone
19340,1,2,1,Weathered Zone
19341,1,2,1,Weathered Zone
19342,1,2,1,Weathered Zone
19343,1,2,1,Weathered Zone
19344,1,2,1,Weathered Zone
19345,1,2,1,Weathered Zone
19346,1,2,1,Weathered Zone
19347,1,2,1,Weathered Zone
19348,1,2,1,Weathered Zone
19349,1,2,1,Weathered Zone
19350,1,2,1,Weathered Zone
19351,1,2,1,Weathered Zone
19352,1,2,1,Weathered Zone
19353,1,2,1,Weathered Zone
19354,1,2,1,Weathered Zone
19355,1,2,1,Weathered Zone
19356,1,2,1,Weathered Zone
19357,1,1,1,Fractured zone
19358,1,1,1,Fractured zone
19359,1,1,1,Fractured zone
19360,1,2,1,Weathered Zone
19361,1,2,1,Weathered Zone
19362,1,2,1,Weathered Zone
19363,1,2,1,Weathered Zone
19364,1,2,1,Weathered Zone
19365,1,2,1,Weathered Zone
19366,1,2,1,Weathered Zone
19367,1,1,1,Fractured zone
19368,1,1,1,Fractured zone
19369,1,1,1,Fractured zone
19370,1,1,1,Fractured zone
19371,1,1,1,Fractured zone
19372,1,1,1,Fractured zone
19373,1,2,1,Weathered Zone
19374,1,2,1,Weathered Zone
19375,1,2,1,Weathered Zone
19376,1,1,1,Fractured zone
19377,1,1,1,Fractured zone
19378,1,1,1,Fractured zone
19379,1,1,1,Fractured zone
19380,1,2,1,Weathered Zone
19381,1,2,1,Weathered Zone
19382,1,2,1,Weathered Zone
19383,1,2,1,Weathered Zone
19384,1,2,1,Weathered Zone
19385,1,2,1,Weathered Zone
19386,1,2,1,Weathered Zone
19387,1,2,1,Weathered Zone
19388,1,2,1,Weathered Zone
19389,1,2,1,Weathered Zone
19390,1,2,1,Weathered Zone
19391,1,2,1,Weathered Zone
19392,1,2,1,Weathered Zone
19393,1,2,1,Weathered Zone
19394,1,2,1,Weathered Zone
19395,1,2,1,Weathered Zone
19396,1,2,1,Weathered Zone
19397,1,2,1,Weathered Zone
19398,1,2,1,Weathered Zone
19399,1,2,1,Weathered Zone
19400,1,2,1,Weathered Zone
19401,1,2,1,Weathered Zone
19402,1,2,1,Weathered Zone
19403,1,2,1,Weathered Zone
19404,1,2,1,Weathered Zone
19405,1,2,1,Weathered Zone
19406,1,2,1,Weathered Zone
19407,1,2,1,Weathered Zone
19408,1,2,1,Weathered Zone
19409,1,2,1,Weathered Zone
19410,1,2,1,Weathered Zone
19411,1,2,1,Weathered Zone
19412,1,2,1,Weathered Zone
19413,1,2,1,Weathered Zone
19431,1,2,1,Weathered Zone
19432,1,2,1,Weathered Zone
19433,1,2,1,Weathered Zone
19434,1,2,1,Weathered Zone
19435,1,2,1,Weathered Zone
19436,1,2,1,Weathered Zone
19437,1,1,1,Fractured zone
19438,1,2,1,Weathered Zone
19439,1,2,1,Weathered Zone
19440,1,2,1,Weathered Zone
19441,1,2,1,Weathered Zone
19442,1,2,1,Weathered Zone
19443,1,2,1,Weathered Zone
19444,1,2,1,Weathered Zone
19445,1,2,1,Weathered Zone
19446,1,2,1,Weathered Zone
19447,1,2,1,Weathered Zone
19448,1,2,1,Weathered Zone
19449,1,2,1,Weathered Zone
19450,1,2,1,Weathered Zone
19451,1,2,1,Weathered Zone
19452,1,2,1,Weathered Zone
19453,1,2,1,Weathered Zone
19454,1,2,1,Weathered Zone
19455,1,2,1,Weathered Zone
19456,1,2,1,Weathered Zone
19457,1,2,1,Weathered Zone
19458,1,2,1,Weathered Zone
19459,1,2,1,Weathered Zone
19460,1,2,1,Weathered Zone
19461,1,2,1,Weathered Zone
19462,1,2,1,Weathered Zone
19463,1,2,1,Weathered Zone
19464,1,2,1,Weathered Zone
19465,1,2,1,Weathered Zone
19466,1,2,1,Weathered Zone
19467,1,2,1,Weathered Zone
19468,1,2,1,Weathered Zone
19469,1,2,1,Weathered Zone
19470,1,2,1,Weathered Zone
19471,1,2,1,Weathered Zone
19472,1,2,1,Weathered Zone
19473,1,2,1,Weathered Zone
19474,1,2,1,Weathered Zone
19475,1,2,1,Weathered Zone
19476,1,2,1,Weathered Zone
19477,1,2,1,Weathered Zone
19478,1,2,1,Weathered Zone
19479,1,2,1,Weathered Zone
19480,1,2,1,Weathered Zone
19481,1,2,1,Weathered Zone
19482,1,2,1,Weathered Zone
19483,1,2,1,Weathered Zone
19484,1,2,1,Weathered Zone
19485,1,2,1,Weathered Zone
19486,1,2,1,Weathered Zone
19487,1,2,1,Weathered Zone
19488,1,2,1,Weathered Zone
19489,1,2,1,Weathered Zone
19490,1,2,1,Weathered Zone
19491,1,2,1,Weathered Zone
19492,1,2,1,Weathered Zone
19493,1,2,1,Weathered Zone
19494,1,2,1,Weathered Zone
19495,1,2,1,Weathered Zone
19496,1,2,1,Weathered Zone
19497,1,2,1,Weathered Zone
19498,1,2,1,Weathered Zone
19499,1,2,1,Weathered Zone
19500,1,2,1,Weathered Zone
19501,1,2,1,Weathered Zone
19502,1,2,1,Weathered Zone
19503,1,2,1,Weathered Zone
19504,1,2,1,Weathered Zone
19505,1,2,1,Weathered Zone
19506,1,2,1,Weathered Zone
19507,1,2,1,Weathered Zone
19508,1,2,1,Weathered Zone
19509,1,2,1,Weathered Zone
19510,1,2,1,Weathered Zone
19511,1,2,1,Weathered Zone
19512,1,2,1,Weathered Zone
19513,1,2,1,Weathered Zone
19514,1,2,1,Weathered Zone
19515,1,2,1,Weathered Zone
19516,1,2,1,Weathered Zone
19517,1,2,1,Weathered Zone
19518,1,2,1,Weathered Zone
19519,1,2,1,Weathered Zone
19520,1,2,1,Weathered Zone
19521,1,2,1,Weathered Zone
19522,1,2,1,Weathered Zone
19523,1,1,1,Fractured zone
19524,1,1,1,Fractured zone
19525,1,1,1,Fractured zone
19526,1,2,1,Weathered Zone
19527,1,2,1,Weathered Zone
19528,1,2,1,Weathered Zone
19529,1,2,1,Weathered Zone
19530,1,2,1,Weathered Zone
19531,1,2,1,Weathered Zone
19532,1,1,1,Fractured zone
19533,1,1,1,Fractured zone
19534,1,1,1,Fractured zone
19535,1,1,1,Fractured zone
19536,1,1,1,Fractured zone
19537,1,1,1,Fractured zone
19538,1,2,1,Weathered Zone
19539,1,2,1,Weathered Zone
19540,1,2,1,Weathered Zone
19541,1,2,1,Weathered Zone
19542,1,1,1,Fractured zone
19543,1,1,1,Fractured zone
19544,1,1,1,Fractured zone
19545,1,2,1,Weathered Zone
19546,1,2,1,Weathered Zone
19547,1,2,1,Weathered Zone
19548,1,2,1,Weathered Zone
19549,1,1,1,Fractured zone
19550,1,1,1,Fractured zone
19551,1,1,1,Fractured zone
19552,1,1,1,Fractured zone
19553,1,2,1,Weathered Zone
19554,1,2,1,Weathered Zone
19555,1,2,1,Weathered Zone
19556,1,2,1,Weathered Zone
19557,1,2,1,Weathered Zone
19558,1,2,1,Weathered Zone
19559,1,2,1,Weathered Zone
19560,1,2,1,Weathered Zone
19561,1,2,1,Weathered Zone
19562,1,2,1,Weathered Zone
19563,1,2,1,Weathered Zone
19564,1,2,1,Weathered Zone
19565,1,2,1,Weathered Zone
19566,1,2,1,Weathered Zone
19567,1,2,1,Weathered Zone
19568,1,2,1,Weathered Zone
19569,1,2,1,Weathered Zone
19570,1,2,1,Weathered Zone
19571,1,2,1,Weathered Zone
19572,1,2,1,Weathered Zone
19573,1,2,1,Weathered Zone
19574,1,2,1,Weathered Zone
19575,1,2,1,Weathered Zone
19596,1,2,1,Weathered Zone
19597,1,1,1,Fractured zone
19598,1,1,1,Fractured zone
19599,1,2,1,Weathered Zone
19600,1,2,1,Weathered Zone
19601,1,2,1,Weathered Zone
19602,1,2,1,Weathered Zone
19603,1,2,1,Weathered Zone
19604,1,2,1,Weathered Zone
19605,1,2,1,Weathered Zone
19606,1,2,1,Weathered Zone
19607,1,2,1,Weathered Zone
19608,1,2,1,Weathered Zone
19609,1,2,1,Weathered Zone
19610,1,2,1,Weathered Zone
19611,1,2,1,Weathered Zone
19612,1,2,1,Weathered Zone
19613,1,2,1,Weathered Zone
19614,1,2,1,Weathered Zone
19615,1,2,1,Weathered Zone
19616,1,2,1,Weathered Zone
19617,1,2,1,Weathered Zone
19618,1,2,1,Weathered Zone
19619,1,2,1,Weathered Zone
19620,1,2,1,Weathered Zone
19621,1,2,1,Weathered Zone
19622,1,2,1,Weathered Zone
19623,1,2,1,Weathered Zone
19624,1,2,1,Weathered Zone
19625,1,2,1,Weathered Zone
19626,1,2,1,Weathered Zone
19627,1,2,1,Weathered Zone
19628,1,2,1,Weathered Zone
19629,1,2,1,Weathered Zone
19630,1,2,1,Weathered Zone
19631,1,2,1,Weathered Zone
19632,1,2,1,Weathered Zone
19633,1,2,1,Weathered Zone
19634,1,2,1,Weathered Zone
19635,1,2,1,Weathered Zone
19636,1,2,1,Weathered Zone
19637,1,2,1,Weathered Zone
19638,1,2,1,Weathered Zone
19639,1,2,1,Weathered Zone
19640,1,2,1,Weathered Zone
19641,1,2,1,Weathered Zone
19642,1,2,1,Weathered Zone
19643,1,2,1,Weathered Zone
19644,1,2,1,Weathered Zone
19645,1,2,1,Weathered Zone
19646,1,2,1,Weathered Zone
19647,1,2,1,Weathered Zone
19648,1,2,1,Weathered Zone
19649,1,2,1,Weathered Zone
19650,1,2,1,Weathered Zone
19651,1,2,1,Weathered Zone
19652,1,2,1,Weathered Zone
19653,1,2,1,Weathered Zone
19654,1,2,1,Weathered Zone
19655,1,2,1,Weathered Zone
19656,1,2,1,Weathered Zone
19657,1,2,1,Weathered Zone
19658,1,2,1,Weathered Zone
19659,1,2,1,Weathered Zone
19660,1,2,1,Weathered Zone
19661,1,2,1,Weathered Zone
19662,1,2,1,Weathered Zone
19663,1,2,1,Weathered Zone
19664,1,2,1,Weathered Zone
19665,1,2,1,Weathered Zone
19666,1,2,1,Weathered Zone
19667,1,2,1,Weathered Zone
19668,1,2,1,Weathered Zone
19669,1,2,1,Weathered Zone
19670,1,2,1,Weathered Zone
19671,1,2,1,Weathered Zone
19672,1,2,1,Weathered Zone
19673,1,2,1,Weathered Zone
19674,1,2,1,Weathered Zone
19675,1,2,1,Weathered Zone
19676,1,2,1,Weathered Zone
19677,1,2,1,Weathered Zone
19678,1,2,1,Weathered Zone
19679,1,2,1,Weathered Zone
19680,1,2,1,Weathered Zone
19681,1,2,1,Weathered Zone
19682,1,2,1,Weathered Zone
19683,1,2,1,Weathered Zone
19684,1,2,1,Weathered Zone
19685,1,2,1,Weathered Zone
19686,1,2,1,Weathered Zone
19687,1,2,1,Weathered Zone
19688,1,2,1,Weathered Zone
19689,1,1,1,Fractured zone
19690,1,1,1,Fractured zone
19691,1,2,1,Weathered Zone
19692,1,2,1,Weathered Zone
19693,1,2,1,Weathered Zone
19694,1,2,1,Weathered Zone
19695,1,2,1,Weathered Zone
19696,1,2,1,Weathered Zone
19697,1,1,1,Fractured zone
19698,1,1,1,Fractured zone
19699,1,1,1,Fractured zone
19700,1,1,1,Fractured zone
19701,1,1,1,Fractured zone
19702,1,1,1,Fractured zone
19703,1,1,1,Fractured zone
19704,1,2,1,Weathered Zone
19705,1,2,1,Weathered Zone
19706,1,2,1,Weathered Zone
19707,1,2,1,Weathered Zone
19708,1,1,1,Fractured zone
19709,1,1,1,Fractured zone
19710,1,2,1,Weathered Zone
19711,1,2,1,Weathered Zone
19712,1,2,1,Weathered Zone
19713,1,1,1,Fractured zone
19714,1,1,1,Fractured zone
19715,1,1,1,Fractured zone
19716,1,1,1,Fractured zone
19717,1,1,1,Fractured zone
19718,1,1,1,Fractured zone
19719,1,2,1,Weathered Zone
19720,1,2,1,Weathered Zone
19721,1,2,1,Weathered Zone
19722,1,2,1,Weathered Zone
19723,1,2,1,Weathered Zone
19724,1,2,1,Weathered Zone
19725,1,2,1,Weathered Zone
19726,1,2,1,Weathered Zone
19727,1,2,1,Weathered Zone
19728,1,2,1,Weathered Zone
19729,1,2,1,Weathered Zone
19730,1,2,1,Weathered Zone
19731,1,2,1,Weathered Zone
19732,1,2,1,Weathered Zone
19733,1,2,1,Weathered Zone
19734,1,2,1,Weathered Zone
19735,1,2,1,Weathered Zone
19736,1,2,1,Weathered Zone
19737,1,2,1,Weathered Zone
19738,1,2,1,Weathered Zone
19739,1,2,1,Weathered Zone
19740,1,2,1,Weathered Zone
19741,1,2,1,Weathered Zone
19761,1,2,1,Weathered Zone
19762,1,2,1,Weathered Zone
19763,1,1,1,Fractured zone
19764,1,1,1,Fractured zone
19765,1,2,1,Weathered Zone
19766,1,2,1,Weathered Zone
19767,1,2,1,Weathered Zone
19768,1,2,1,Weathered Zone
19769,1,2,1,Weathered Zone
19770,1,2,1,Weathered Zone
19771,1,2,1,Weathered Zone
19772,1,2,1,Weathered Zone
19773,1,2,1,Weathered Zone
19774,1,2,1,Weathered Zone
19775,1,2,1,Weathered Zone
19776,1,2,1,Weathered Zone
19777,1,2,1,Weathered Zone
19778,1,2,1,Weathered Zone
19779,1,2,1,Weathered Zone
19780,1,2,1,Weathered Zone
19781,1,2,1,Weathered Zone
19782,1,2,1,Weathered Zone
19783,1,2,1,Weathered Zone
19784,1,2,1,Weathered Zone
19785,1,2,1,Weathered Zone
19786,1,2,1,Weathered Zone
19787,1,2,1,Weathered Zone
19788,1,2,1,Weathered Zone
19789,1,2,1,Weathered Zone
19790,1,2,1,Weathered Zone
19791,1,2,1,Weathered Zone
19792,1,2,1,Weathered Zone
19793,1,2,1,Weathered Zone
19794,1,2,1,Weathered Zone
19795,1,2,1,Weathered Zone
19796,1,2,1,Weathered Zone
19797,1,2,1,Weathered Zone
19798,1,2,1,Weathered Zone
19799,1,2,1,Weathered Zone
19800,1,2,1,Weathered Zone
19801,1,2,1,Weathered Zone
19802,1,2,1,Weathered Zone
19803,1,2,1,Weathered Zone
19804,1,2,1,Weathered Zone
19805,1,2,1,Weathered Zone
19806,1,2,1,Weathered Zone
19807,1,2,1,Weathered Zone
19808,1,2,1,Weathered Zone
19809,1,2,1,Weathered Zone
19810,1,2,1,Weathered Zone
19811,1,2,1,Weathered Zone
19812,1,2,1,Weathered Zone
19813,1,2,1,Weathered Zone
19814,1,2,1,Weathered Zone
19815,1,2,1,Weathered Zone
19816,1,2,1,Weathered Zone
19817,1,2,1,Weathered Zone
19818,1,2,1,Weathered Zone
19819,1,2,1,Weathered Zone
19820,1,2,1,Weathered Zone
19821,1,2,1,Weathered Zone
19822,1,2,1,Weathered Zone
19823,1,2,1,Weathered Zone
19824,1,2,1,Weathered Zone
19825,1,2,1,Weathered Zone
19826,1,2,1,Weathered Zone
19827,1,2,1,Weathered Zone
19828,1,2,1,Weathered Zone
19829,1,2,1,Weathered Zone
19830,1,2,1,Weathered Zone
19831,1,2,1,Weathered Zone
19832,1,2,1,Weathered Zone
19833,1,2,1,Weathered Zone
19834,1,2,1,Weathered Zone
19835,1,2,1,Weathered Zone
19836,1,2,1,Weathered Zone
19837,1,2,1,Weathered Zone
19838,1,2,1,Weathered Zone
19839,1,2,1,Weathered Zone
19840,1,2,1,Weathered Zone
19841,1,2,1,Weathered Zone
19842,1,2,1,Weathered Zone
19843,1,2,1,Weathered Zone
19844,1,2,1,Weathered Zone
19845,1,2,1,Weathered Zone
19846,1,2,1,Weathered Zone
19847,1,2,1,Weathered Zone
19848,1,2,1,Weathered Zone
19849,1,2,1,Weathered Zone
19850,1,2,1,Weathered Zone
19851,1,2,1,Weathered Zone
19852,1,2,1,Weathered Zone
19853,1,2,1,Weathered Zone
19854,1,2,1,Weathered Zone
19855,1,1,1,Fractured zone
19856,1,1,1,Fractured zone
19857,1,2,1,Weathered Zone
19858,1,2,1,Weathered Zone
19859,1,2,1,Weathered Zone
19860,1,2,1,Weathered Zone
19861,1,2,1,Weathered Zone
19862,1,2,1,Weathered Zone
19863,1,1,1,Fractured zone
19864,1,1,1,Fractured zone
19865,1,1,1,Fractured zone
19866,1,1,1,Fractured zone
19867,1,1,1,Fractured zone
19868,1,1,1,Fractured zone
19869,1,2,1,Weathered Zone
19870,1,2,1,Weathered Zone
19871,1,2,1,Weathered Zone
19872,1,2,1,Weathered Zone
19873,1,2,1,Weathered Zone
19874,1,1,1,Fractured zone
19875,1,1,1,Fractured zone
19876,1,2,1,Weathered Zone
19877,1,2,1,Weathered Zone
19878,1,2,1,Weathered Zone
19879,1,1,1,Fractured zone
19880,1,1,1,Fractured zone
19881,1,1,1,Fractured zone
19882,1,1,1,Fractured zone
19883,1,1,1,Fractured zone
19884,1,2,1,Weathered Zone
19885,1,2,1,Weathered Zone
19886,1,2,1,Weathered Zone
19887,1,2,1,Weathered Zone
19888,1,2,1,Weathered Zone
19889,1,2,1,Weathered Zone
19890,1,2,1,Weathered Zone
19891,1,2,1,Weathered Zone
19892,1,2,1,Weathered Zone
19893,1,2,1,Weathered Zone
19894,1,2,1,Weathered Zone
19895,1,2,1,Weathered Zone
19896,1,2,1,Weathered Zone
19897,1,2,1,Weathered Zone
19898,1,2,1,Weathered Zone
19899,1,2,1,Weathered Zone
19900,1,2,1,Weathered Zone
19901,1,2,1,Weathered Zone
19902,1,2,1,Weathered Zone
19903,1,2,1,Weathered Zone
19904,1,2,1,Weathered Zone
19905,1,2,1,Weathered Zone
19906,1,2,1,Weathered Zone
19907,1,2,1,Weathered Zone
19927,1,2,1,Weathered Zone
19928,1,2,1,Weathered Zone
19929,1,2,1,Weathered Zone
19930,1,2,1,Weathered Zone
19931,1,2,1,Weathered Zone
19932,1,2,1,Weathered Zone
19933,1,2,1,Weathered Zone
19934,1,2,1,Weathered Zone
19935,1,2,1,Weathered Zone
19936,1,2,1,Weathered Zone
19937,1,2,1,Weathered Zone
19938,1,2,1,Weathered Zone
19939,1,2,1,Weathered Zone
19940,1,2,1,Weathered Zone
19941,1,2,1,Weathered Zone
19942,1,2,1,Weathered Zone
